UID	Encoding	Code
ES-GA-LU-050	INE-MUNI-DC	270500
ES-GA-LU-056	INE-MUNI-DC	270569
ES-GA-LU-051	INE-MUNI-DC	270517
ES-GA-LU-052	INE-MUNI-DC	270522
ES-GA-LU-053	INE-MUNI-DC	270538
ES-GA-LU-054	INE-MUNI-DC	270543
ES-GA-LU-055	INE-MUNI-DC	270556
ES-GA-LU-057	INE-MUNI-DC	270575
ES-GA-LU-058	INE-MUNI-DC	270581
ES-GA-LU-059	INE-MUNI-DC	270594
ES-GA-LU-060	INE-MUNI-DC	270608
ES-GA-LU-061	INE-MUNI-DC	270615
ES-GA-LU-062	INE-MUNI-DC	270620
ES-GA-LU-063	INE-MUNI-DC	270636
ES-GA-LU-064	INE-MUNI-DC	270641
ES-GA-LU-065	INE-MUNI-DC	270654
ES-GA-LU-066	INE-MUNI-DC	270667
ES-GA-LU-021	INE-MUNI-DC	270214
ES-GA-LU-025	INE-MUNI-DC	270253
ES-MD-M-001	INE-MUNI-DC	280014
ES-MD-M-002	INE-MUNI-DC	280029
ES-MD-M-003	INE-MUNI-DC	280035
ES-MD-M-004	INE-MUNI-DC	280040
ES-MD-M-005	INE-MUNI-DC	280053
ES-MD-M-006	INE-MUNI-DC	280066
ES-MD-M-007	INE-MUNI-DC	280072
ES-MD-M-008	INE-MUNI-DC	280088
ES-MD-M-009	INE-MUNI-DC	280091
ES-MD-M-010	INE-MUNI-DC	280105
ES-MD-M-011	INE-MUNI-DC	280112
ES-MD-M-012	INE-MUNI-DC	280127
ES-MD-M-013	INE-MUNI-DC	280133
ES-MD-M-014	INE-MUNI-DC	280148
ES-MD-M-015	INE-MUNI-DC	280151
ES-MD-M-016	INE-MUNI-DC	280164
ES-MD-M-017	INE-MUNI-DC	280170
ES-MD-M-018	INE-MUNI-DC	280186
ES-MD-M-019	INE-MUNI-DC	280199
ES-MD-M-021	INE-MUNI-DC	280210
ES-MD-M-020	INE-MUNI-DC	280203
ES-MD-M-022	INE-MUNI-DC	280225
ES-MD-M-023	INE-MUNI-DC	280231
ES-MD-M-024	INE-MUNI-DC	280246
ES-MD-M-025	INE-MUNI-DC	280259
ES-MD-M-026	INE-MUNI-DC	280262
ES-MD-M-027	INE-MUNI-DC	280278
ES-MD-M-028	INE-MUNI-DC	280284
ES-MD-M-029	INE-MUNI-DC	280297
ES-MD-M-030	INE-MUNI-DC	280301
ES-MD-M-031	INE-MUNI-DC	280318
ES-MD-M-032	INE-MUNI-DC	280323
ES-MD-M-033	INE-MUNI-DC	280339
ES-MD-M-034	INE-MUNI-DC	280344
ES-MD-M-035	INE-MUNI-DC	280357
ES-MD-M-036	INE-MUNI-DC	280360
ES-MD-M-037	INE-MUNI-DC	280376
ES-MD-M-038	INE-MUNI-DC	280382
ES-MD-M-039	INE-MUNI-DC	280395
ES-MD-M-051	INE-MUNI-DC	280513
ES-MD-M-052	INE-MUNI-DC	280528
ES-MD-M-040	INE-MUNI-DC	280409
ES-MD-M-041	INE-MUNI-DC	280416
ES-MD-M-046	INE-MUNI-DC	280468
ES-MD-M-047	INE-MUNI-DC	280474
ES-MD-M-043	INE-MUNI-DC	280437
ES-MD-M-042	INE-MUNI-DC	280421
ES-MD-M-045	INE-MUNI-DC	280455
ES-MD-M-044	INE-MUNI-DC	280442
ES-MD-M-048	INE-MUNI-DC	280480
ES-MD-M-049	INE-MUNI-DC	280493
ES-MD-M-050	INE-MUNI-DC	280506
ES-MD-M-053	INE-MUNI-DC	280534
ES-MD-M-054	INE-MUNI-DC	280549
ES-MD-M-055	INE-MUNI-DC	280552
ES-MD-M-056	INE-MUNI-DC	280565
ES-MD-M-057	INE-MUNI-DC	280571
ES-MD-M-058	INE-MUNI-DC	280587
ES-MD-M-059	INE-MUNI-DC	280590
ES-MD-M-060	INE-MUNI-DC	280604
ES-MD-M-061	INE-MUNI-DC	280611
ES-MD-M-062	INE-MUNI-DC	280626
ES-MD-M-063	INE-MUNI-DC	280632
ES-MD-M-064	INE-MUNI-DC	280647
ES-MD-M-065	INE-MUNI-DC	280650
ES-MD-M-066	INE-MUNI-DC	280663
ES-MD-M-067	INE-MUNI-DC	280679
ES-MD-M-068	INE-MUNI-DC	280685
ES-MD-M-069	INE-MUNI-DC	280698
ES-MD-M-070	INE-MUNI-DC	280702
ES-MD-M-071	INE-MUNI-DC	280719
ES-MD-M-072	INE-MUNI-DC	280724
ES-MD-M-073	INE-MUNI-DC	280730
ES-MD-M-074	INE-MUNI-DC	280745
ES-MD-M-075	INE-MUNI-DC	280758
ES-MD-M-076	INE-MUNI-DC	280761
ES-MD-M-901	INE-MUNI-DC	289015
ES-MD-M-078	INE-MUNI-DC	280783
ES-MD-M-079	INE-MUNI-DC	280796
ES-MD-M-080	INE-MUNI-DC	280800
ES-MD-M-082	INE-MUNI-DC	280822
ES-MD-M-083	INE-MUNI-DC	280838
ES-MD-M-084	INE-MUNI-DC	280843
ES-MD-M-085	INE-MUNI-DC	280856
ES-MD-M-086	INE-MUNI-DC	280869
ES-MD-M-087	INE-MUNI-DC	280875
ES-MD-M-088	INE-MUNI-DC	280881
ES-MD-M-089	INE-MUNI-DC	280894
ES-MD-M-090	INE-MUNI-DC	280908
ES-MD-M-091	INE-MUNI-DC	280915
ES-MD-M-092	INE-MUNI-DC	280920
ES-MD-M-093	INE-MUNI-DC	280936
ES-MD-M-094	INE-MUNI-DC	280941
ES-MD-M-095	INE-MUNI-DC	280954
ES-MD-M-096	INE-MUNI-DC	280967
ES-MD-M-097	INE-MUNI-DC	280973
ES-MD-M-099	INE-MUNI-DC	280992
ES-MD-M-100	INE-MUNI-DC	281006
ES-MD-M-101	INE-MUNI-DC	281013
ES-MD-M-102	INE-MUNI-DC	281028
ES-MD-M-104	INE-MUNI-DC	281049
ES-MD-M-106	INE-MUNI-DC	281065
ES-MD-M-107	INE-MUNI-DC	281071
ES-MD-M-108	INE-MUNI-DC	281087
ES-MD-M-109	INE-MUNI-DC	281090
ES-MD-M-110	INE-MUNI-DC	281104
ES-MD-M-111	INE-MUNI-DC	281111
ES-MD-M-112	INE-MUNI-DC	281126
ES-MD-M-113	INE-MUNI-DC	281132
ES-MD-M-114	INE-MUNI-DC	281147
ES-MD-M-115	INE-MUNI-DC	281150
ES-MD-M-116	INE-MUNI-DC	281163
ES-MD-M-117	INE-MUNI-DC	281179
ES-MD-M-118	INE-MUNI-DC	281185
ES-MD-M-902	INE-MUNI-DC	289020
ES-MD-M-119	INE-MUNI-DC	281198
ES-MD-M-120	INE-MUNI-DC	281202
ES-MD-M-121	INE-MUNI-DC	281219
ES-MD-M-122	INE-MUNI-DC	281224
ES-MD-M-123	INE-MUNI-DC	281230
ES-MD-M-124	INE-MUNI-DC	281245
ES-MD-M-125	INE-MUNI-DC	281258
ES-MD-M-126	INE-MUNI-DC	281261
ES-MD-M-127	INE-MUNI-DC	281277
ES-MD-M-128	INE-MUNI-DC	281283
ES-MD-M-129	INE-MUNI-DC	281296
ES-MD-M-130	INE-MUNI-DC	281300
ES-MD-M-131	INE-MUNI-DC	281317
ES-MD-M-132	INE-MUNI-DC	281322
ES-MD-M-133	INE-MUNI-DC	281338
ES-MD-M-134	INE-MUNI-DC	281343
ES-MD-M-135	INE-MUNI-DC	281356
ES-MD-M-136	INE-MUNI-DC	281369
ES-MD-M-137	INE-MUNI-DC	281375
ES-MD-M-138	INE-MUNI-DC	281381
ES-MD-M-140	INE-MUNI-DC	281408
ES-MD-M-141	INE-MUNI-DC	281415
ES-MD-M-143	INE-MUNI-DC	281436
ES-MD-M-144	INE-MUNI-DC	281441
ES-MD-M-145	INE-MUNI-DC	281454
ES-MD-M-146	INE-MUNI-DC	281467
ES-MD-M-147	INE-MUNI-DC	281473
ES-MD-M-148	INE-MUNI-DC	281489
ES-MD-M-149	INE-MUNI-DC	281492
ES-MD-M-150	INE-MUNI-DC	281505
ES-MD-M-151	INE-MUNI-DC	281512
ES-MD-M-152	INE-MUNI-DC	281527
ES-MD-M-153	INE-MUNI-DC	281533
ES-MD-M-154	INE-MUNI-DC	281548
ES-MD-M-903	INE-MUNI-DC	289036
ES-MD-M-155	INE-MUNI-DC	281551
ES-MD-M-156	INE-MUNI-DC	281564
ES-MD-M-157	INE-MUNI-DC	281570
ES-MD-M-158	INE-MUNI-DC	281586
ES-MD-M-159	INE-MUNI-DC	281599
ES-MD-M-160	INE-MUNI-DC	281603
ES-MD-M-161	INE-MUNI-DC	281610
ES-MD-M-162	INE-MUNI-DC	281625
ES-MD-M-163	INE-MUNI-DC	281631
ES-MD-M-164	INE-MUNI-DC	281646
ES-MD-M-165	INE-MUNI-DC	281659
ES-MD-M-166	INE-MUNI-DC	281662
ES-MD-M-167	INE-MUNI-DC	281678
ES-MD-M-168	INE-MUNI-DC	281684
ES-MD-M-169	INE-MUNI-DC	281697
ES-MD-M-171	INE-MUNI-DC	281718
ES-MD-M-170	INE-MUNI-DC	281701
ES-MD-M-172	INE-MUNI-DC	281723
ES-MD-M-173	INE-MUNI-DC	281739
ES-MD-M-174	INE-MUNI-DC	281744
ES-MD-M-175	INE-MUNI-DC	281757
ES-MD-M-176	INE-MUNI-DC	281760
ES-MD-M-178	INE-MUNI-DC	281782
ES-MD-M-177	INE-MUNI-DC	281776
ES-MD-M-179	INE-MUNI-DC	281795
ES-MD-M-180	INE-MUNI-DC	281809
ES-MD-M-181	INE-MUNI-DC	281816
ES-MD-M-182	INE-MUNI-DC	281821
ES-MD-M-183	INE-MUNI-DC	281837
ES-AN-MA-001	INE-MUNI-DC	290017
ES-AN-MA-002	INE-MUNI-DC	290022
ES-AN-MA-003	INE-MUNI-DC	290038
ES-AN-MA-004	INE-MUNI-DC	290043
ES-AN-MA-005	INE-MUNI-DC	290056
ES-AN-MA-006	INE-MUNI-DC	290069
ES-AN-MA-007	INE-MUNI-DC	290075
ES-AN-MA-008	INE-MUNI-DC	290081
ES-AN-MA-009	INE-MUNI-DC	290094
ES-AN-MA-010	INE-MUNI-DC	290108
ES-AN-MA-011	INE-MUNI-DC	290115
ES-AN-MA-012	INE-MUNI-DC	290120
ES-AN-MA-013	INE-MUNI-DC	290136
ES-AN-MA-014	INE-MUNI-DC	290141
ES-AN-MA-015	INE-MUNI-DC	290154
ES-AN-MA-016	INE-MUNI-DC	290167
ES-AN-MA-017	INE-MUNI-DC	290173
ES-AN-MA-018	INE-MUNI-DC	290189
ES-AN-MA-019	INE-MUNI-DC	290192
ES-AN-MA-020	INE-MUNI-DC	290206
ES-AN-MA-021	INE-MUNI-DC	290213
ES-AN-MA-022	INE-MUNI-DC	290228
ES-AN-MA-023	INE-MUNI-DC	290234
ES-AN-MA-024	INE-MUNI-DC	290249
ES-AN-MA-025	INE-MUNI-DC	290252
ES-AN-MA-026	INE-MUNI-DC	290265
ES-AN-MA-027	INE-MUNI-DC	290271
ES-AN-MA-028	INE-MUNI-DC	290287
ES-AN-MA-029	INE-MUNI-DC	290290
ES-AN-MA-030	INE-MUNI-DC	290304
ES-AN-MA-031	INE-MUNI-DC	290311
ES-AN-MA-032	INE-MUNI-DC	290326
ES-AN-MA-033	INE-MUNI-DC	290332
ES-AN-MA-034	INE-MUNI-DC	290347
ES-AN-MA-035	INE-MUNI-DC	290350
ES-AN-MA-036	INE-MUNI-DC	290363
ES-AN-MA-037	INE-MUNI-DC	290379
ES-AN-MA-038	INE-MUNI-DC	290385
ES-AN-MA-039	INE-MUNI-DC	290398
ES-AN-MA-040	INE-MUNI-DC	290402
ES-AN-MA-041	INE-MUNI-DC	290419
ES-AN-MA-042	INE-MUNI-DC	290424
ES-AN-MA-043	INE-MUNI-DC	290430
ES-AN-MA-044	INE-MUNI-DC	290445
ES-AN-MA-045	INE-MUNI-DC	290458
ES-AN-MA-046	INE-MUNI-DC	290461
ES-AN-MA-047	INE-MUNI-DC	290477
ES-AN-MA-049	INE-MUNI-DC	290496
ES-AN-MA-048	INE-MUNI-DC	290483
ES-AN-MA-050	INE-MUNI-DC	290509
ES-AN-MA-051	INE-MUNI-DC	290516
ES-AN-MA-052	INE-MUNI-DC	290521
ES-AN-MA-053	INE-MUNI-DC	290537
ES-AN-MA-054	INE-MUNI-DC	290542
ES-AN-MA-055	INE-MUNI-DC	290555
ES-AN-MA-056	INE-MUNI-DC	290568
ES-AN-MA-057	INE-MUNI-DC	290574
ES-AN-MA-058	INE-MUNI-DC	290580
ES-AN-MA-059	INE-MUNI-DC	290593
ES-AN-MA-060	INE-MUNI-DC	290607
ES-AN-MA-061	INE-MUNI-DC	290614
ES-AN-MA-062	INE-MUNI-DC	290629
ES-AN-MA-063	INE-MUNI-DC	290635
ES-AN-MA-064	INE-MUNI-DC	290640
ES-AN-MA-065	INE-MUNI-DC	290653
ES-AN-MA-066	INE-MUNI-DC	290666
ES-AN-MA-067	INE-MUNI-DC	290672
ES-AN-MA-068	INE-MUNI-DC	290688
ES-AN-MA-069	INE-MUNI-DC	290691
ES-AN-MA-070	INE-MUNI-DC	290705
ES-AN-MA-071	INE-MUNI-DC	290712
ES-AN-MA-072	INE-MUNI-DC	290727
ES-AN-MA-073	INE-MUNI-DC	290733
ES-AN-MA-903	INE-MUNI-DC	299039
ES-AN-MA-074	INE-MUNI-DC	290748
ES-AN-MA-075	INE-MUNI-DC	290751
ES-AN-MA-076	INE-MUNI-DC	290764
ES-AN-MA-077	INE-MUNI-DC	290770
ES-AN-MA-079	INE-MUNI-DC	290799
ES-AN-MA-080	INE-MUNI-DC	290803
ES-AN-MA-081	INE-MUNI-DC	290810
ES-AN-MA-082	INE-MUNI-DC	290825
ES-AN-MA-083	INE-MUNI-DC	290831
ES-AN-MA-084	INE-MUNI-DC	290846
ES-AN-MA-085	INE-MUNI-DC	290859
ES-AN-MA-086	INE-MUNI-DC	290862
ES-AN-MA-087	INE-MUNI-DC	290878
ES-AN-MA-904	INE-MUNI-DC	299044
ES-AN-MA-088	INE-MUNI-DC	290884
ES-AN-MA-089	INE-MUNI-DC	290897
ES-AN-MA-090	INE-MUNI-DC	290901
ES-AN-MA-901	INE-MUNI-DC	299018
ES-AN-MA-091	INE-MUNI-DC	290918
ES-AN-MA-092	INE-MUNI-DC	290923
ES-AN-MA-093	INE-MUNI-DC	290939
ES-AN-MA-094	INE-MUNI-DC	290944
ES-AN-MA-095	INE-MUNI-DC	290957
ES-AN-MA-902	INE-MUNI-DC	299023
ES-AN-MA-098	INE-MUNI-DC	290982
ES-AN-MA-096	INE-MUNI-DC	290960
ES-AN-MA-097	INE-MUNI-DC	290976
ES-AN-MA-099	INE-MUNI-DC	290995
ES-AN-MA-100	INE-MUNI-DC	291009
ES-MC-MU-001	INE-MUNI-DC	300011
ES-MC-MU-002	INE-MUNI-DC	300026
ES-MC-MU-003	INE-MUNI-DC	300032
ES-MC-MU-004	INE-MUNI-DC	300047
ES-MC-MU-005	INE-MUNI-DC	300050
ES-MC-MU-902	INE-MUNI-DC	309027
ES-MC-MU-006	INE-MUNI-DC	300063
ES-MC-MU-007	INE-MUNI-DC	300079
ES-MC-MU-008	INE-MUNI-DC	300085
ES-MC-MU-009	INE-MUNI-DC	300098
ES-MC-MU-010	INE-MUNI-DC	300102
ES-MC-MU-011	INE-MUNI-DC	300119
ES-MC-MU-012	INE-MUNI-DC	300124
ES-MC-MU-013	INE-MUNI-DC	300130
ES-MC-MU-014	INE-MUNI-DC	300145
ES-MC-MU-015	INE-MUNI-DC	300158
ES-MC-MU-016	INE-MUNI-DC	300161
ES-MC-MU-017	INE-MUNI-DC	300177
ES-MC-MU-018	INE-MUNI-DC	300183
ES-MC-MU-019	INE-MUNI-DC	300196
ES-MC-MU-020	INE-MUNI-DC	300200
ES-MC-MU-021	INE-MUNI-DC	300217
ES-MC-MU-022	INE-MUNI-DC	300222
ES-MC-MU-023	INE-MUNI-DC	300238
ES-MC-MU-024	INE-MUNI-DC	300243
ES-MC-MU-025	INE-MUNI-DC	300256
ES-MC-MU-026	INE-MUNI-DC	300269
ES-MC-MU-027	INE-MUNI-DC	300275
ES-MC-MU-028	INE-MUNI-DC	300281
ES-MC-MU-029	INE-MUNI-DC	300294
ES-MC-MU-030	INE-MUNI-DC	300308
ES-MC-MU-031	INE-MUNI-DC	300315
ES-MC-MU-032	INE-MUNI-DC	300320
ES-MC-MU-033	INE-MUNI-DC	300336
ES-MC-MU-034	INE-MUNI-DC	300341
ES-MC-MU-035	INE-MUNI-DC	300354
ES-MC-MU-036	INE-MUNI-DC	300367
ES-MC-MU-901	INE-MUNI-DC	309012
ES-MC-MU-037	INE-MUNI-DC	300373
ES-MC-MU-038	INE-MUNI-DC	300389
ES-MC-MU-039	INE-MUNI-DC	300392
ES-MC-MU-040	INE-MUNI-DC	300406
ES-MC-MU-041	INE-MUNI-DC	300413
ES-MC-MU-042	INE-MUNI-DC	300428
ES-MC-MU-043	INE-MUNI-DC	300434
ES-NC-NA-001	INE-MUNI-DC	310018
ES-NC-NA-002	INE-MUNI-DC	310023
ES-NC-NA-003	INE-MUNI-DC	310039
ES-NC-NA-004	INE-MUNI-DC	310044
ES-NC-NA-005	INE-MUNI-DC	310057
ES-NC-NA-006	INE-MUNI-DC	310060
ES-NC-NA-007	INE-MUNI-DC	310076
ES-NC-NA-008	INE-MUNI-DC	310082
ES-NC-NA-009	INE-MUNI-DC	310095
ES-NC-NA-011	INE-MUNI-DC	310116
ES-NC-NA-012	INE-MUNI-DC	310121
ES-NC-NA-010	INE-MUNI-DC	310109
ES-NC-NA-013	INE-MUNI-DC	310137
ES-NC-NA-014	INE-MUNI-DC	310142
ES-NC-NA-015	INE-MUNI-DC	310155
ES-NC-NA-016	INE-MUNI-DC	310168
ES-NC-NA-017	INE-MUNI-DC	310174
ES-NC-NA-018	INE-MUNI-DC	310180
ES-NC-NA-019	INE-MUNI-DC	310193
ES-NC-NA-020	INE-MUNI-DC	310207
ES-NC-NA-025	INE-MUNI-DC	310253
ES-NC-NA-021	INE-MUNI-DC	310214
ES-NC-NA-023	INE-MUNI-DC	310235
ES-NC-NA-024	INE-MUNI-DC	310240
ES-NC-NA-022	INE-MUNI-DC	310229
ES-NC-NA-026	INE-MUNI-DC	310266
ES-NC-NA-027	INE-MUNI-DC	310272
ES-NC-NA-028	INE-MUNI-DC	310288
ES-NC-NA-029	INE-MUNI-DC	310291
ES-NC-NA-030	INE-MUNI-DC	310305
ES-NC-NA-031	INE-MUNI-DC	310312
ES-NC-NA-032	INE-MUNI-DC	310327
ES-NC-NA-033	INE-MUNI-DC	310333
ES-NC-NA-034	INE-MUNI-DC	310348
ES-NC-NA-035	INE-MUNI-DC	310351
ES-NC-NA-036	INE-MUNI-DC	310364
ES-NC-NA-037	INE-MUNI-DC	310370
ES-NC-NA-038	INE-MUNI-DC	310386
ES-NC-NA-039	INE-MUNI-DC	310399
ES-NC-NA-040	INE-MUNI-DC	310403
ES-NC-NA-058	INE-MUNI-DC	310581
ES-NC-NA-041	INE-MUNI-DC	310410
ES-NC-NA-042	INE-MUNI-DC	310425
ES-NC-NA-043	INE-MUNI-DC	310431
ES-NC-NA-044	INE-MUNI-DC	310446
ES-NC-NA-901	INE-MUNI-DC	319019
ES-NC-NA-045	INE-MUNI-DC	310459
ES-NC-NA-046	INE-MUNI-DC	310462
ES-NC-NA-047	INE-MUNI-DC	310478
ES-NC-NA-048	INE-MUNI-DC	310484
ES-NC-NA-049	INE-MUNI-DC	310497
ES-NC-NA-050	INE-MUNI-DC	310500
ES-NC-NA-137	INE-MUNI-DC	311379
ES-NC-NA-051	INE-MUNI-DC	310517
ES-NC-NA-052	INE-MUNI-DC	310522
ES-NC-NA-250	INE-MUNI-DC	312508
ES-NC-NA-053	INE-MUNI-DC	310538
ES-NC-NA-905	INE-MUNI-DC	319058
ES-NC-NA-902	INE-MUNI-DC	319024
ES-NC-NA-903	INE-MUNI-DC	319030
ES-NC-NA-054	INE-MUNI-DC	310543
ES-NC-NA-055	INE-MUNI-DC	310556
ES-NC-NA-253	INE-MUNI-DC	312536
ES-NC-NA-056	INE-MUNI-DC	310569
ES-NC-NA-057	INE-MUNI-DC	310575
ES-NC-NA-059	INE-MUNI-DC	310594
ES-NC-NA-060	INE-MUNI-DC	310608
ES-NC-NA-061	INE-MUNI-DC	310615
ES-NC-NA-062	INE-MUNI-DC	310620
ES-NC-NA-063	INE-MUNI-DC	310636
ES-NC-NA-064	INE-MUNI-DC	310641
ES-NC-NA-065	INE-MUNI-DC	310654
ES-NC-NA-066	INE-MUNI-DC	310667
ES-NC-NA-067	INE-MUNI-DC	310673
ES-NC-NA-068	INE-MUNI-DC	310689
ES-NC-NA-069	INE-MUNI-DC	310692
ES-NC-NA-070	INE-MUNI-DC	310706
ES-NC-NA-071	INE-MUNI-DC	310713
ES-NC-NA-193	INE-MUNI-DC	311939
ES-NC-NA-072	INE-MUNI-DC	310728
ES-NC-NA-074	INE-MUNI-DC	310749
ES-NC-NA-075	INE-MUNI-DC	310752
ES-NC-NA-076	INE-MUNI-DC	310765
ES-NC-NA-077	INE-MUNI-DC	310771
ES-NC-NA-078	INE-MUNI-DC	310787
ES-NC-NA-079	INE-MUNI-DC	310790
ES-NC-NA-080	INE-MUNI-DC	310804
ES-NC-NA-081	INE-MUNI-DC	310811
ES-NC-NA-221	INE-MUNI-DC	312212
ES-NC-NA-083	INE-MUNI-DC	310832
ES-NC-NA-087	INE-MUNI-DC	310879
ES-NC-NA-089	INE-MUNI-DC	310898
ES-NC-NA-090	INE-MUNI-DC	310902
ES-NC-NA-091	INE-MUNI-DC	310919
ES-NC-NA-092	INE-MUNI-DC	310924
ES-NC-NA-094	INE-MUNI-DC	310945
ES-NC-NA-095	INE-MUNI-DC	310958
ES-NC-NA-096	INE-MUNI-DC	310961
ES-NC-NA-097	INE-MUNI-DC	310977
ES-NC-NA-098	INE-MUNI-DC	310983
ES-NC-NA-099	INE-MUNI-DC	310996
ES-NC-NA-082	INE-MUNI-DC	310826
ES-NC-NA-084	INE-MUNI-DC	310847
ES-NC-NA-085	INE-MUNI-DC	310850
ES-NC-NA-100	INE-MUNI-DC	311000
ES-NC-NA-101	INE-MUNI-DC	311017
ES-NC-NA-093	INE-MUNI-DC	310930
ES-NC-NA-102	INE-MUNI-DC	311022
ES-NC-NA-103	INE-MUNI-DC	311038
ES-NC-NA-104	INE-MUNI-DC	311043
ES-NC-NA-105	INE-MUNI-DC	311056
ES-NC-NA-106	INE-MUNI-DC	311069
ES-NC-NA-107	INE-MUNI-DC	311075
ES-NC-NA-108	INE-MUNI-DC	311081
ES-NC-NA-109	INE-MUNI-DC	311094
ES-NC-NA-110	INE-MUNI-DC	311108
ES-NC-NA-111	INE-MUNI-DC	311115
ES-NC-NA-112	INE-MUNI-DC	311120
ES-NC-NA-113	INE-MUNI-DC	311136
ES-NC-NA-114	INE-MUNI-DC	311141
ES-NC-NA-115	INE-MUNI-DC	311154
ES-NC-NA-116	INE-MUNI-DC	311167
ES-NC-NA-117	INE-MUNI-DC	311173
ES-NC-NA-118	INE-MUNI-DC	311189
ES-NC-NA-119	INE-MUNI-DC	311192
ES-NC-NA-120	INE-MUNI-DC	311206
ES-NC-NA-121	INE-MUNI-DC	311213
ES-NC-NA-256	INE-MUNI-DC	312567
ES-NC-NA-122	INE-MUNI-DC	311228
ES-NC-NA-124	INE-MUNI-DC	311249
ES-NC-NA-259	INE-MUNI-DC	312592
ES-NC-NA-125	INE-MUNI-DC	311252
ES-NC-NA-126	INE-MUNI-DC	311265
ES-NC-NA-127	INE-MUNI-DC	311271
ES-NC-NA-904	INE-MUNI-DC	319045
ES-NC-NA-128	INE-MUNI-DC	311287
ES-NC-NA-129	INE-MUNI-DC	311290
ES-NC-NA-130	INE-MUNI-DC	311304
ES-NC-NA-131	INE-MUNI-DC	311311
ES-NC-NA-132	INE-MUNI-DC	311326
ES-NC-NA-133	INE-MUNI-DC	311332
ES-NC-NA-134	INE-MUNI-DC	311347
ES-NC-NA-135	INE-MUNI-DC	311350
ES-NC-NA-136	INE-MUNI-DC	311363
ES-NC-NA-138	INE-MUNI-DC	311385
ES-NC-NA-139	INE-MUNI-DC	311398
ES-NC-NA-140	INE-MUNI-DC	311402
ES-NC-NA-141	INE-MUNI-DC	311419
ES-NC-NA-142	INE-MUNI-DC	311424
ES-NC-NA-143	INE-MUNI-DC	311430
ES-NC-NA-144	INE-MUNI-DC	311445
ES-NC-NA-145	INE-MUNI-DC	311458
ES-NC-NA-146	INE-MUNI-DC	311461
ES-NC-NA-147	INE-MUNI-DC	311477
ES-NC-NA-148	INE-MUNI-DC	311483
ES-NC-NA-149	INE-MUNI-DC	311496
ES-NC-NA-908	INE-MUNI-DC	319083
ES-NC-NA-150	INE-MUNI-DC	311509
ES-NC-NA-151	INE-MUNI-DC	311516
ES-NC-NA-152	INE-MUNI-DC	311521
ES-NC-NA-153	INE-MUNI-DC	311537
ES-NC-NA-154	INE-MUNI-DC	311542
ES-NC-NA-155	INE-MUNI-DC	311555
ES-NC-NA-156	INE-MUNI-DC	311568
ES-NC-NA-157	INE-MUNI-DC	311574
ES-NC-NA-158	INE-MUNI-DC	311580
ES-NC-NA-159	INE-MUNI-DC	311593
ES-NC-NA-160	INE-MUNI-DC	311607
ES-NC-NA-248	INE-MUNI-DC	312482
ES-NC-NA-161	INE-MUNI-DC	311614
ES-NC-NA-162	INE-MUNI-DC	311629
ES-NC-NA-163	INE-MUNI-DC	311635
ES-NC-NA-164	INE-MUNI-DC	311640
ES-NC-NA-165	INE-MUNI-DC	311653
ES-NC-NA-166	INE-MUNI-DC	311666
ES-NC-NA-167	INE-MUNI-DC	311672
ES-NC-NA-168	INE-MUNI-DC	311688
ES-NC-NA-169	INE-MUNI-DC	311691
ES-NC-NA-170	INE-MUNI-DC	311705
ES-NC-NA-171	INE-MUNI-DC	311712
ES-NC-NA-172	INE-MUNI-DC	311727
ES-NC-NA-173	INE-MUNI-DC	311733
ES-NC-NA-174	INE-MUNI-DC	311748
ES-NC-NA-175	INE-MUNI-DC	311751
ES-NC-NA-176	INE-MUNI-DC	311764
ES-NC-NA-177	INE-MUNI-DC	311770
ES-NC-NA-178	INE-MUNI-DC	311786
ES-NC-NA-179	INE-MUNI-DC	311799
ES-NC-NA-180	INE-MUNI-DC	311803
ES-NC-NA-181	INE-MUNI-DC	311810
ES-NC-NA-182	INE-MUNI-DC	311825
ES-NC-NA-088	INE-MUNI-DC	310885
ES-NC-NA-183	INE-MUNI-DC	311831
ES-NC-NA-185	INE-MUNI-DC	311859
ES-NC-NA-184	INE-MUNI-DC	311846
ES-NC-NA-186	INE-MUNI-DC	311862
ES-NC-NA-187	INE-MUNI-DC	311878
ES-NC-NA-188	INE-MUNI-DC	311884
ES-NC-NA-189	INE-MUNI-DC	311897
ES-NC-NA-190	INE-MUNI-DC	311901
ES-NC-NA-191	INE-MUNI-DC	311918
ES-NC-NA-192	INE-MUNI-DC	311923
ES-NC-NA-195	INE-MUNI-DC	311957
ES-NC-NA-196	INE-MUNI-DC	311960
ES-NC-NA-197	INE-MUNI-DC	311976
ES-NC-NA-906	INE-MUNI-DC	319061
ES-NC-NA-198	INE-MUNI-DC	311982
ES-NC-NA-199	INE-MUNI-DC	311995
ES-NC-NA-211	INE-MUNI-DC	312114
ES-NC-NA-200	INE-MUNI-DC	312009
ES-NC-NA-201	INE-MUNI-DC	312016
ES-NC-NA-202	INE-MUNI-DC	312021
ES-NC-NA-203	INE-MUNI-DC	312037
ES-NC-NA-204	INE-MUNI-DC	312042
ES-NC-NA-205	INE-MUNI-DC	312055
ES-NC-NA-206	INE-MUNI-DC	312068
ES-NC-NA-207	INE-MUNI-DC	312074
ES-NC-NA-208	INE-MUNI-DC	312080
ES-NC-NA-209	INE-MUNI-DC	312093
ES-NC-NA-210	INE-MUNI-DC	312107
